"Gads","Rīgas reģions","Pierīgas reģions","Vidzemes reģions","Kurzemes reģions","Zemgales reģions","Latgales reģions","Nezināms reģions","Rīga","Atgāzene","Avoti","Āgenskalns","Beberbeķi","Berģi","Bieriņi","Bišumuiža","Bolderāja","Brasa","Brekši","Bukulti","Buļļi","Centrs","Čiekurkalns","Daugavgrīva","Dārzciems","Dārziņi","Dreiliņi","Dzirciems","Grīziņkalns","Iļģuciems","Imanta","Jaunciems","Jugla","Katlakalns","Kleisti","Kundziņsala","Ķengarags","Ķīpsala","Mangaļsala","Maskavas forštate","Mežaparks","Mežciems","Mīlgrāvis","Mūkupurvs","Pētersala-Andrejsala","Pleskodāle","Pļavnieki","Purvciems","Rumbula","Salas","Sarkandaugava","Skanste","Spilve","Suži","Šampēteris","Šķirotava","Teika","Torņakalns","Trīsciems","Vecāķi","Vecdaugava","Vecmīlgrāvis","Vecpilsēta","Voleri","Zasulauks","Ziepniekkalns","Zolitūde","Nezināma Rīgas apkaime","Daugavpils","Jelgava","Jēkabpils","Jūrmala","Liepāja","Rēzekne","Valmiera","Ventspils","Aglonas novads","..Aglonas pagasts","..Grāveru pagasts","..Kastuļinas pagasts","..Šķeltovas pagasts","Aizkraukles novads","..Aizkraukle","..Aizkraukles pagasts","Aizputes novads","..Aizpute","..Aizputes pagasts","..Cīravas pagasts","..Kalvenes pagasts","..Kazdangas pagasts","..Lažas pagasts","Aknīstes novads","..Aknīste","..Aknīstes pagasts","..Asares pagasts","..Gārsenes pagasts","Alojas novads","..Aloja","..Alojas pagasts","..Braslavas pagasts","..Brīvzemnieku pagasts","..Staicele","..Staiceles pagasts","Alsungas novads","Alūksnes novads","..Alsviķu pagasts","..Alūksne","..Annas pagasts","..Ilzenes pagasts","..Jaunalūksnes pagasts","..Jaunannas pagasts","..Jaunlaicenes pagasts","..Kalncempju pagasts","..Liepnas pagasts","..Malienas pagasts","..Mālupes pagasts","..Mārkalnes pagasts","..Pededzes pagasts","..Veclaicenes pagasts","..Zeltiņu pagasts","..Ziemera pagasts","Amatas novads","..Amatas pagasts","..Drabešu pagasts","..Nītaures pagasts","..Skujenes pagasts","..Zaubes pagasts","Apes novads","..Ape","..Apes pagasts","..Gaujienas pagasts","..Trapenes pagasts","..Virešu pagasts","Auces novads","..Auce","..Bēnes pagasts","..Īles pagasts","..Lielauces pagasts","..Ukru pagasts","..Vecauces pagasts","..Vītiņu pagasts","Ādažu novads","Babītes novads","..Babītes pagasts","..Salas pagasts (Babītes novads)","Baldones novads","..Baldone","..Baldones pagasts","Baltinavas novads","Balvu novads","..Balvi","..Balvu pagasts","..Bērzkalnes pagasts","..Bērzpils pagasts","..Briežuciema pagasts","..Krišjāņu pagasts","..Kubulu pagasts","..Lazdulejas pagasts","..Tilžas pagasts","..Vectilžas pagasts","..Vīksnas pagasts","Bauskas novads","..Bauska","..Brunavas pagasts","..Ceraukstes pagasts","..Codes pagasts","..Dāviņu pagasts","..Gailīšu pagasts","..Īslīces pagasts","..Mežotnes pagasts","..Vecsaules pagasts","Beverīnas novads","..Brenguļu pagasts","..Kauguru pagasts","..Trikātas pagasts","Brocēnu novads","..Blīdenes pagasts","..Brocēni","..Cieceres pagasts","..Gaiķu pagasts","..Remtes pagasts","Burtnieku novads","..Burtnieku pagasts","..Ēveles pagasts","..Matīšu pagasts","..Rencēnu pagasts","..Valmieras pagasts","..Vecates pagasts","Carnikavas novads","Cesvaines novads","..Cesvaine","..Cesvaines pagasts","Cēsu novads","..Cēsis","..Vaives pagasts","Ciblas novads","..Blontu pagasts","..Ciblas pagasts","..Līdumnieku pagasts","..Pušmucovas pagasts","..Zvirgzdenes pagasts","Dagdas novads","..Andrupenes pagasts","..Andzeļu pagasts","..Asūnes pagasts","..Bērziņu pagasts","..Dagda","..Dagdas pagasts","..Ezernieku pagasts","..Konstantinovas pagasts","..Ķepovas pagasts","..Svariņu pagasts","..Šķaunes pagasts","Daugavpils novads","..Ambeļu pagasts","..Biķernieku pagasts","..Demenes pagasts","..Dubnas pagasts","..Kalkūnes pagasts","..Kalupes pagasts","..Laucesas pagasts","..Līksnas pagasts","..Maļinovas pagasts","..Medumu pagasts","..Naujenes pagasts","..Nīcgales pagasts","..Salienas pagasts","..Skrudalienas pagasts","..Sventes pagasts","..Tabores pagasts","..Vaboles pagasts","..Vecsalienas pagasts","..Višķu pagasts","Dobeles novads","..Annenieku pagasts","..Auru pagasts","..Bērzes pagasts","..Bikstu pagasts","..Dobele","..Dobeles pagasts","..Jaunbērzes pagasts","..Krimūnu pagasts","..Naudītes pagasts","..Penkules pagasts","..Zebrenes pagasts","Dundagas novads","..Dundagas pagasts","..Kolkas pagasts","Durbes novads","..Dunalkas pagasts","..Durbe","..Durbes pagasts","..Tadaiķu pagasts","..Vecpils pagasts","Engures novads","..Engures pagasts","..Lapmežciema pagasts","..Smārdes pagasts","Ērgļu novads","..Ērgļu pagasts","..Jumurdas pagasts","..Sausnējas pagasts","Garkalnes novads","Grobiņas novads","..Bārtas pagasts","..Gaviezes pagasts","..Grobiņa","..Grobiņas pagasts","..Medzes pagasts","Gulbenes novads","..Beļavas pagasts","..Daukstu pagasts","..Druvienas pagasts","..Galgauskas pagasts","..Gulbene","..Jaungulbenes pagasts","..Lejasciema pagasts","..Litenes pagasts","..Lizuma pagasts","..Līgo pagasts","..Rankas pagasts","..Stāmerienas pagasts","..Stradu pagasts","..Tirzas pagasts","Iecavas novads","Ikšķiles novads","..Ikšķile","..Tīnūžu pagasts","Ilūkstes novads","..Bebrenes pagasts","..Dvietes pagasts","..Eglaines pagasts","..Ilūkste","..Pilskalnes pagasts (Ilūkstes novads)","..Prodes pagasts","..Subate","..Šēderes pagasts","Inčukalna novads","..Inčukalna pagasts","..Vangaži","Jaunjelgavas novads","..Daudzeses pagasts","..Jaunjelgava","..Jaunjelgavas pagasts","..Seces pagasts","..Sērenes pagasts","..Staburaga pagasts","..Sunākstes pagasts","Jaunpiebalgas novads","..Jaunpiebalgas pagasts","..Zosēnu pagasts","Jaunpils novads","..Jaunpils pagasts","..Viesatu pagasts","Jelgavas novads","..Elejas pagasts","..Glūdas pagasts","..Jaunsvirlaukas pagasts","..Kalnciema pagasts","..Lielplatones pagasts","..Līvbērzes pagasts","..Platones pagasts","..Sesavas pagasts","..Svētes pagasts","..Valgundes pagasts","..Vilces pagasts","..Vircavas pagasts","..Zaļenieku pagasts","Jēkabpils novads","..Ābeļu pagasts","..Dignājas pagasts","..Dunavas pagasts","..Kalna pagasts","..Leimaņu pagasts","..Rubenes pagasts","..Zasas pagasts","Kandavas novads","..Cēres pagasts","..Kandava","..Kandavas pagasts","..Matkules pagasts","..Vānes pagasts","..Zantes pagasts","..Zemītes pagasts","Kārsavas novads","..Goliševas pagasts","..Kārsava","..Malnavas pagasts","..Mežvidu pagasts","..Mērdzenes pagasts","..Salnavas pagasts","Kocēnu novads","..Bērzaines pagasts","..Dikļu pagasts","..Kocēnu pagasts","..Vaidavas pagasts","..Zilākalna pagasts","Kokneses novads","..Bebru pagasts","..Iršu pagasts","..Kokneses pagasts","Krāslavas novads","..Aulejas pagasts","..Indras pagasts","..Izvaltas pagasts","..Kalniešu pagasts","..Kaplavas pagasts","..Kombuļu pagasts","..Krāslava","..Krāslavas pagasts","..Piedrujas pagasts","..Robežnieku pagasts","..Skaistas pagasts","..Ūdrīšu pagasts","Krimuldas novads","..Krimuldas pagasts","..Lēdurgas pagasts","Krustpils novads","..Atašienes pagasts","..Krustpils pagasts","..Kūku pagasts","..Mežāres pagasts","..Variešu pagasts","..Vīpes pagasts","Kuldīgas novads","..Ēdoles pagasts","..Gudenieku pagasts","..Īvandes pagasts","..Kabiles pagasts","..Kuldīga","..Kurmāles pagasts","..Laidu pagasts","..Padures pagasts","..Pelču pagasts","..Rendas pagasts","..Rumbas pagasts","..Snēpeles pagasts","..Turlavas pagasts","..Vārmes pagasts","Ķeguma novads","..Birzgales pagasts","..Ķegums","..Rembates pagasts","..Tomes pagasts","Ķekavas novads","..Baloži","..Daugmales pagasts","..Ķekavas pagasts","Lielvārdes novads","..Jumpravas pagasts","..Lēdmanes pagasts","..Lielvārde","..Lielvārdes pagasts","Limbažu novads","..Katvaru pagasts","..Limbaži","..Limbažu pagasts","..Pāles pagasts","..Skultes pagasts","..Umurgas pagasts","..Vidrižu pagasts","..Viļķenes pagasts","Līgatnes novads","..Līgatne","..Līgatnes pagasts","Līvānu novads","..Jersikas pagasts","..Līvāni","..Rožupes pagasts","..Rudzātu pagasts","..Sutru pagasts","..Turku pagasts","Lubānas novads","..Indrānu pagasts","..Lubāna","Ludzas novads","..Briģu pagasts","..Cirmas pagasts","..Isnaudas pagasts","..Istras pagasts","..Ludza","..Nirzas pagasts","..Ņukšu pagasts","..Pildas pagasts","..Pureņu pagasts","..Rundēnu pagasts","Madonas novads","..Aronas pagasts","..Barkavas pagasts","..Bērzaunes pagasts","..Dzelzavas pagasts","..Kalsnavas pagasts","..Lazdonas pagasts","..Liezēres pagasts","..Ļaudonas pagasts","..Madona","..Mārcienas pagasts","..Mētrienas pagasts","..Ošupes pagasts","..Praulienas pagasts","..Sarkaņu pagasts","..Vestienas pagasts","Mazsalacas novads","..Mazsalaca","..Mazsalacas pagasts","..Ramatas pagasts","..Sēļu pagasts","..Skaņkalnes pagasts","Mālpils novads","Mārupes novads","Mērsraga novads","Naukšēnu novads","..Ķoņu pagasts","..Naukšēnu pagasts","Neretas novads","..Mazzalves pagasts","..Neretas pagasts","..Pilskalnes pagasts (Neretas novads)","..Zalves pagasts","Nīcas novads","..Nīcas pagasts","..Otaņķu pagasts","Ogres novads","..Krapes pagasts","..Ķeipenes pagasts","..Lauberes pagasts","..Madlienas pagasts","..Mazozolu pagasts","..Meņģeles pagasts","..Ogre","..Ogresgala pagasts","..Suntažu pagasts","..Taurupes pagasts","Olaines novads","..Olaine","..Olaines pagasts","Ozolnieku novads","..Cenu pagasts","..Ozolnieku pagasts","..Salgales pagasts","Pārgaujas novads","..Raiskuma pagasts","..Stalbes pagasts","..Straupes pagasts","Pāvilostas novads","..Pāvilosta","..Sakas pagasts","..Vērgales pagasts","Pļaviņu novads","..Aiviekstes pagasts","..Klintaines pagasts","..Pļaviņas","..Vietalvas pagasts","Preiļu novads","..Aizkalnes pagasts","..Pelēču pagasts","..Preiļi","..Preiļu pagasts","..Saunas pagasts","Priekules novads","..Bunkas pagasts","..Gramzdas pagasts","..Kalētu pagasts","..Priekule","..Priekules pagasts","..Virgas pagasts","Priekuļu novads","..Liepas pagasts","..Mārsnēnu pagasts","..Priekuļu pagasts","..Veselavas pagasts","Raunas novads","..Drustu pagasts","..Raunas pagasts","Rēzeknes novads","..Audriņu pagasts","..Bērzgales pagasts","..Čornajas pagasts","..Dricānu pagasts","..Feimaņu pagasts","..Gaigalavas pagasts","..Griškānu pagasts","..Ilzeskalna pagasts","..Kantinieku pagasts","..Kaunatas pagasts","..Lendžu pagasts","..Lūznavas pagasts","..Maltas pagasts","..Mākoņkalna pagasts","..Nagļu pagasts","..Nautrēnu pagasts","..Ozolaines pagasts","..Ozolmuižas pagasts","..Pušas pagasts","..Rikavas pagasts","..Sakstagala pagasts","..Silmalas pagasts","..Stoļerovas pagasts","..Stružānu pagasts","..Vērēmu pagasts","Riebiņu novads","..Galēnu pagasts","..Riebiņu pagasts","..Rušonas pagasts","..Silajāņu pagasts","..Sīļukalna pagasts","..Stabulnieku pagasts","Rojas novads","Ropažu novads","Rucavas novads","..Dunikas pagasts","..Rucavas pagasts","Rugāju novads","..Lazdukalna pagasts","..Rugāju pagasts","Rundāles novads","..Rundāles pagasts","..Svitenes pagasts","..Viesturu pagasts","Rūjienas novads","..Ipiķu pagasts","..Jeru pagasts","..Lodes pagasts","..Rūjiena","..Vilpulkas pagasts","Salacgrīvas novads","..Ainaži","..Ainažu pagasts","..Liepupes pagasts","..Salacgrīva","..Salacgrīvas pagasts","Salas novads","..Salas pagasts (Salas novads)","..Sēlpils pagasts","Salaspils novads","..Salaspils","..Salaspils pagasts","Saldus novads","..Ezeres pagasts","..Jaunauces pagasts","..Jaunlutriņu pagasts","..Kursīšu pagasts","..Lutriņu pagasts","..Nīgrandes pagasts","..Novadnieku pagasts","..Pampāļu pagasts","..Rubas pagasts","..Saldus","..Saldus pagasts","..Šķēdes pagasts","..Vadakstes pagasts","..Zaņas pagasts","..Zirņu pagasts","..Zvārdes pagasts","Saulkrastu novads","..Saulkrasti","..Saulkrastu pagasts","Sējas novads","Siguldas novads","..Allažu pagasts","..Mores pagasts","..Sigulda","..Siguldas pagasts","Skrīveru novads","Skrundas novads","..Nīkrāces pagasts","..Raņķu pagasts","..Rudbāržu pagasts","..Skrunda","..Skrundas pagasts","Smiltenes novads","..Bilskas pagasts","..Blomes pagasts","..Brantu pagasts","..Grundzāles pagasts","..Launkalnes pagasts","..Palsmanes pagasts","..Smiltene","..Smiltenes pagasts","..Variņu pagasts","Stopiņu novads","Strenču novads","..Jērcēnu pagasts","..Plāņu pagasts","..Seda","..Strenči","Talsu novads","..Abavas pagasts","..Ārlavas pagasts","..Balgales pagasts","..Ģibuļu pagasts","..Īves pagasts","..Ķūļciema pagasts","..Laidzes pagasts","..Laucienes pagasts","..Lībagu pagasts","..Lubes pagasts","..Sabile","..Stende","..Strazdes pagasts","..Talsi","..Valdemārpils","..Valdgales pagasts","..Vandzenes pagasts","..Virbu pagasts","Tērvetes novads","..Augstkalnes pagasts","..Bukaišu pagasts","..Tērvetes pagasts","Tukuma novads","..Degoles pagasts","..Džūkstes pagasts","..Irlavas pagasts","..Jaunsātu pagasts","..Lestenes pagasts","..Pūres pagasts","..Sēmes pagasts","..Slampes pagasts","..Tukums","..Tumes pagasts","..Zentenes pagasts","Vaiņodes novads","..Embūtes pagasts","..Vaiņodes pagasts","Valkas novads","..Ērģemes pagasts","..Kārķu pagasts","..Valka","..Valkas pagasts","..Vijciema pagasts","..Zvārtavas pagasts","Varakļānu novads","..Murmastienes pagasts","..Varakļāni","..Varakļānu pagasts","Vārkavas novads","..Rožkalnu pagasts","..Upmalas pagasts","..Vārkavas pagasts","Vecpiebalgas novads","..Dzērbenes pagasts","..Inešu pagasts","..Kaives pagasts","..Taurenes pagasts","..Vecpiebalgas pagasts","Vecumnieku novads","..Bārbeles pagasts","..Kurmenes pagasts","..Skaistkalnes pagasts","..Stelpes pagasts","..Valles pagasts","..Vecumnieku pagasts","Ventspils novads","..Ances pagasts","..Jūrkalnes pagasts","..Piltene","..Piltenes pagasts","..Popes pagasts","..Puzes pagasts","..Tārgales pagasts","..Ugāles pagasts","..Usmas pagasts","..Užavas pagasts","..Vārves pagasts","..Ziru pagasts","..Zlēku pagasts","Viesītes novads","..Elkšņu pagasts","..Rites pagasts","..Saukas pagasts","..Viesīte","..Viesītes pagasts","Viļakas novads","..Kupravas pagasts","..Medņevas pagasts","..Susāju pagasts","..Šķilbēnu pagasts","..Vecumu pagasts","..Viļaka","..Žīguru pagasts","Viļānu novads","..Dekšāres pagasts","..Sokolku pagasts","..Viļāni","..Viļānu pagasts","Zilupes novads","..Lauderu pagasts","..Pasienes pagasts","..Zaļesjes pagasts","..Zilupe","Nezināms novads","Nezināms pagasts"
"2018",78,89,96,89,89,88,100,78,83,67,86,91,90,94,84,65,88,71,86,92,87,84,76,83,61,85,77,87,75,75,85,79,86,86,91,74,64,89,74,88,80,74,90,78,86,72,77,67,91,72,80,68,85,77,76,85,86,84,92,82,68,85,71,80,79,74,68,78,85,89,81,78,93,95,79,93,97,89,86,94,90,89,97,97,98,95,98,98,96,95,92,95,96,95,85,96,98,94,95,96,96,99,99,96,97,95,99,99,95,96,99,99,97,97,96,96,85,98,98,98,96,98,95,98,97,97,97,96,97,98,95,96,91,93,88,93,93,85,95,88,91,90,89,93,94,94,94,98,97,96,97,96,99,100,98,96,96,99,99,97,92,94,94,94,92,80,89,90,88,94,95,95,95,95,93,97,90,97,95,96,94,92,95,95,97,94,84,86,98,97,98,95,96,95,95,92,96,93,96,94,91,94,94,89,90,92,91,91,92,89,87,88,84,94,86,83,89,79,90,80,90,83,81,82,91,84,79,83,76,95,84,91,90,84,85,91,97,92,73,87,88,90,94,96,98,98,99,97,99,98,98,95,97,95,98,95,93,96,97,87,98,89,95,96,94,98,90,94,96,98,98,98,97,94,98,99,93,97,97,98,98,97,98,89,96,96,96,91,97,97,85,91,93,95,87,89,83,88,75,94,94,92,93,94,93,98,95,98,98,98,97,97,99,87,83,85,85,82,87,87,89,91,90,92,93,84,91,97,95,97,99,96,96,99,98,97,98,99,96,99,96,96,96,95,85,95,96,98,97,97,95,98,97,97,97,77,97,98,95,97,84,97,71,96,79,74,92,85,81,68,85,94,85,98,98,98,93,96,88,93,93,97,92,98,98,96,97,97,98,98,97,98,98,96,98,99,98,98,94,94,93,95,96,91,86,97,93,95,94,95,95,96,97,97,97,96,98,95,95,98,98,96,96,95,93,98,92,96,99,97,97,99,98,99,92,92,88,95,89,92,95,94,92,96,93,96,98,98,98,97,98,87,98,95,95,92,96,99,98,98,99,97,97,96,96,96,97,94,91,98,98,98,98,92,90,94,89,94,98,97,99,92,96,95,94,97,96,98,90,95,96,98,75,72,79,90,84,94,94,98,98,97,99,97,97,95,97,92,93,94,91,94,97,99,97,96,97,99,92,99,86,93,91,91,91,92,84,93,96,97,96,96,97,96,94,99,94,98,96,100,94,98,95,95,98,92,96,93,100,98,94,95,95,95,94,96,97,95,96,97,97,95,97,97,99,99,98,88,97,96,98,98,98,98,87,89,89,83,97,95,94,91,99,96,97,98,97,94,98,96,93,92,97,78,78,81,96,93,95,99,94,97,91,98,94,94,97,97,98,88,94,97,96,93,93,92,96,97,95,98,97,96,97,96,95,94,96,95,96,98,97,98,97,99,97,99,99,98,98,85,83,95,88,65,95,98,93,98,99,98,98,98,97,95,98,99,98,98,96,98,99,98,99,92,91,86,91,93,95,95,95,95,94,92,98,94,95,94,97,98,92,93,92,91,98,95,90,83,98,97,98,99,97,98,98,99,99,97,97,98,98,99,97,96,93,95,95,97,92,93,93,96,98,94,97,96,98,97,94,92,98,98,96,95,98,94,97,89,95,94,94,96,79,99,97,98,98,95,94,96,98,95,95,97,89,92,86,91,89,100,87
